Date,Price
2021-01-18,0.5321782884083085
2021-01-19,0.5336742743116761
2021-01-20,0.5406508466851075
2021-01-21,0.5503804062585355
2021-01-22,0.5528064779781083
2021-01-23,0.5746062664068139
2021-01-24,0.5852114220272705
2021-01-25,0.6042201167543201
2021-01-26,0.5848982649224209
2021-01-27,0.6162948647552472
2021-01-28,0.6216912532217272
2021-01-29,0.7007661775011502
2021-01-30,0.6902923577728666
2021-01-31,0.6749073849633304
2021-02-01,0.6589400904192877
2021-02-02,0.6702971718864207
2021-02-03,0.6685594417560385
2021-02-04,0.6853354717539868
2021-02-05,0.6975773502533957
2021-02-06,0.7459874800750551
2021-02-07,0.7508562002662337
2021-02-08,0.807129294747107
2021-02-09,0.8193048247753998
2021-02-10,0.8209441136189409
2021-02-11,0.8352796797744
2021-02-12,0.893842578527584
2021-02-13,0.9440615550309971
2021-02-14,1.057535353809863
2021-02-15,1.2410119149203638
2021-02-16,1.1587550989272275
2021-02-17,1.1943248767986774
2021-02-18,1.1861178209253285
2021-02-19,1.2408681928505183
2021-02-20,1.2159082128305114
2021-02-21,1.28897808397502
2021-02-22,1.3037984724873104
2021-02-23,1.2621515964072079
2021-02-24,1.2031709643119544
2021-02-25,1.393680961063223
2021-02-26,1.4081777680715195
2021-02-27,1.4488750656829754
2021-02-28,1.4500915137900279
2021-03-01,1.4746663766599453
2021-03-02,1.6107406546676593
2021-03-03,1.6586063270104021
2021-03-04,1.6240967765121281
2021-03-05,1.657314086911321
2021-03-06,1.590990289050477
2021-03-07,1.444007542550119
2021-03-08,1.427532036146404
2021-03-09,1.440502119509256
2021-03-10,1.4955754746585403
2021-03-11,1.411711702923064
2021-03-12,1.3636552971230835
2021-03-13,1.4497787589617586
2021-03-14,1.568431596822382
2021-03-15,1.7447005641269782
2021-03-16,1.6360151946052623
2021-03-17,1.6037729888935448
2021-03-18,1.5865824680919216
2021-03-19,1.5380118597549943
2021-03-20,1.5252426331981745
2021-03-21,1.5122563427636868
2021-03-22,1.4551086406296225
2021-03-23,1.426444933215329
2021-03-24,1.3959832594652744
2021-03-25,1.3971560112086743
2021-03-26,1.3623989194430532
2021-03-27,1.3763537996030921
2021-03-28,1.385230552074758
2021-03-29,1.4117503459418275
2021-03-30,1.4195295967475707
2021-03-31,1.4593670717754978
2021-04-01,1.4027891427279617
2021-04-02,1.3792331059183667
2021-04-03,1.3583680169326209
2021-04-04,1.2864709205609546
2021-04-05,1.342777956504673
2021-04-06,1.3125729498094398
2021-04-07,1.2642594281623556
2021-04-08,1.2258083569446736
2021-04-09,1.23441698219087
2021-04-10,1.209236947246601
2021-04-11,1.2152161265963755
2021-04-12,1.2527496309794877
2021-04-13,1.2221976966310404
2021-04-14,1.2088751888575089
2021-04-15,1.188522620496235
2021-04-16,1.2209168054343982
2021-04-17,1.1636215929315266
2021-04-18,1.183494054847511
2021-04-19,1.110865780303958
2021-04-20,1.081713078606768
2021-04-21,1.116536361990067
2021-04-22,1.0737359823841526
2021-04-23,1.0688128854833212
2021-04-24,1.036992058728374
2021-04-25,1.0257105903804566
2021-04-26,1.0264028165526748
2021-04-27,1.0731126591447215
2021-04-28,1.132889723651453
2021-04-29,1.3532506700169016
2021-04-30,1.3483137673041352
2021-05-01,1.4097903355406134
2021-05-02,1.38673717832077
2021-05-03,1.5266863049184587
2021-05-04,1.7588579249199054
2021-05-05,1.5996810997980455
2021-05-06,1.5705113413275318
2021-05-07,1.4592932591521093
2021-05-08,1.4330309065655114
2021-05-09,1.5049855969958934
2021-05-10,1.4389304716697635
2021-05-11,1.369605089726449
2021-05-12,1.3784616441290964
2021-05-13,1.352096496033771
2021-05-14,1.2778104624062183
2021-05-15,1.3564348988863102
2021-05-16,1.3102611665391461
2021-05-17,1.3453396441542567
2021-05-18,1.3191211261003324
2021-05-19,1.3436822083045084
2021-05-20,1.1647549899028056
2021-05-21,1.2103737803651038
2021-05-22,1.1428611386380911
2021-05-23,1.0855546498695523
2021-05-24,1.0434302676700282
2021-05-25,1.0769021575550608
2021-05-26,1.0766628209982918
2021-05-27,1.1321321272056188
2021-05-28,1.1556530685798323
2021-05-29,1.1148587262761882
2021-05-30,1.0781404990797396
2021-05-31,1.0803621540329382
2021-06-01,1.094440553173917
2021-06-02,1.067634766959828
2021-06-03,1.0675657809585453
2021-06-04,1.0777474192916787
2021-06-05,1.0573426164900495
2021-06-06,1.0403467614367434
2021-06-07,1.0432245719704092
2021-06-08,1.0232932382077393
2021-06-09,1.0305867894174305
2021-06-10,1.0447482846363525
2021-06-11,1.0266588286279175
2021-06-12,1.069099082932121
2021-06-13,1.0469896612999783
2021-06-14,1.0521754813386126
2021-06-15,1.0649232689465626
2021-06-16,1.060950662524908
2021-06-17,1.0439809107749272
2021-06-18,1.0558715220764865
2021-06-19,1.0293587258357577
2021-06-20,1.025081745390277
2021-06-21,1.0355231822806128
2021-06-22,0.9489264527763946
2021-06-23,0.943773918038834
2021-06-24,0.9867102251586224
2021-06-25,0.9726667374771093
2021-06-26,0.9582384686842175
2021-06-27,0.959186375371296
2021-06-28,0.9605461374272292
2021-06-29,0.9571919501710072
2021-06-30,0.9598855762857463
2021-07-01,0.9727242392077423
2021-07-02,0.9754899573749378
2021-07-03,0.9881869001629688
2021-07-04,0.9701991868295291
2021-07-05,0.9791936318730079
2021-07-06,0.9722163361728635
2021-07-07,1.0049951773749135
2021-07-08,1.0384984294630506
2021-07-09,1.010741950316865
2021-07-10,1.0215927827687439
2021-07-11,1.034470691306349
2021-07-12,1.035174843050465
2021-07-13,1.0107923192149668
2021-07-14,1.0359225209969647
2021-07-15,1.0609036292751446
2021-07-16,1.1656445299398874
2021-07-17,1.1156416972541718
2021-07-18,1.107895108545525
2021-07-19,1.128447873619491
2021-07-20,1.095443848400521
2021-07-21,1.0736172215936601
2021-07-22,1.0996926557041722
2021-07-23,1.1145220166322858
2021-07-24,1.1273281317343564
2021-07-25,1.178002522141588
2021-07-26,1.3689134497831439
2021-07-27,1.460299906187665
2021-07-28,1.775825764616746
2021-07-29,1.8173080705493925
2021-07-30,1.6549857707277442
2021-07-31,1.594431443929241
2021-08-01,1.6044891658330236
2021-08-02,1.698001220801185
2021-08-03,1.9339216524159135
2021-08-04,1.9071024609255567
2021-08-05,1.959884815704947
2021-08-06,1.8977432765637787
2021-08-07,1.8586244927918045
2021-08-08,1.8164309115713095
2021-08-09,1.7460703619693454
2021-08-10,1.7859361015553425
2021-08-11,1.8403326337794148
2021-08-12,1.8255680019938092
2021-08-13,1.8905150725641389
2021-08-14,2.131929167997139
2021-08-15,2.2026469052020023
2021-08-16,2.1563035898638834
2021-08-17,2.098130825522119
2021-08-18,2.0674182510628123
2021-08-19,1.9920987584267953
2021-08-20,2.245722027267713
2021-08-21,2.1536469335139556
2021-08-22,2.0980560393188865
2021-08-23,2.0678625269930104
2021-08-24,2.0917626990489486
2021-08-25,2.0064679213835874
2021-08-26,1.997941564110845
2021-08-27,2.0936786121358844
2021-08-28,2.055554297750221
2021-08-29,1.9968021846468023
2021-08-30,1.9860886957083876
2021-08-31,1.962212367233447
2021-09-01,1.9135243258163883
2021-09-02,1.8875733998149464
2021-09-03,1.8615279804534348
2021-09-04,1.8462056482233244
2021-09-05,1.9025533930862748
2021-09-06,1.8479946785400478
2021-09-07,1.8811026365261798
2021-09-08,1.771440278665896
2021-09-09,1.73465814433767
2021-09-10,1.7477819142253852
2021-09-11,1.7188126776901707
2021-09-12,1.7147046285263754
2021-09-13,1.7454078393474874
2021-09-14,1.7083466905336946
2021-09-15,1.71118490121089
2021-09-16,1.7350960385292296
2021-09-17,1.74603707614748
2021-09-18,1.742376486728244
2021-09-19,1.726759892720465
2021-09-20,1.687299494591337
2021-09-21,1.6297864259775776
2021-09-22,1.629632123730157
2021-09-23,1.6570437433167513
2021-09-24,1.6531343487144619
2021-09-25,1.6022452941392522
2021-09-26,1.5824414225807009
2021-09-27,1.6015722743156333
2021-09-28,1.5672234299518948
2021-09-29,1.5555237474427057
2021-09-30,1.5731899777307552
2021-10-01,1.582309161170012
2021-10-02,1.624997827387596
2021-10-03,1.6236134223565433
2021-10-04,1.6343205876110212
2021-10-05,1.681120495914824
2021-10-06,1.697706514330613
2021-10-07,1.654585149704313
2021-10-08,1.6563801941045684
2021-10-09,1.6442376711949143
2021-10-10,1.6667611792001091
2021-10-11,1.6497271409482044
2021-10-12,1.6466320394847496
2021-10-13,1.6306139267305109
2021-10-14,1.673103349648495
2021-10-15,1.6633814872743302
2021-10-16,1.707714510299687
2021-10-17,1.7266053443543508
2021-10-18,1.7353399369783309
2021-10-19,1.7993197249104826
2021-10-20,1.7696051447130896
2021-10-21,1.797894057216669
2021-10-22,1.784664234927216
2021-10-23,1.8149359964571816
2021-10-24,1.8529248510582619
2021-10-25,1.853835097524501
2021-10-26,1.9284083957226958
2021-10-27,1.9857531038009038
2021-10-28,2.1203521584343545
2021-10-29,2.0706223105608705
2021-10-30,2.3010630223836017
2021-10-31,2.502607519294931
2021-11-01,2.3310456577747303
2021-11-02,2.2994853540680076
2021-11-03,2.319415491341131
2021-11-04,2.2960808832433606
2021-11-05,2.401675508307414
2021-11-06,2.2719836938659737
2021-11-07,2.2515818230766254
2021-11-08,2.2241357931451473
2021-11-09,2.1873287335531026
2021-11-10,2.2003914204992356
2021-11-11,2.145390473433104
2021-11-12,2.2025072403393198
2021-11-13,2.144168828524254
2021-11-14,2.2222572142150554
2021-11-15,2.227213680279762
2021-11-16,2.169933207664467
2021-11-17,2.2107980805784324
2021-11-18,2.2827078848967277
2021-11-19,2.313471658113129
2021-11-20,2.4525853880775594
2021-11-21,2.78560682672958
2021-11-22,2.5858682292644652
2021-11-23,2.559148034738627
2021-11-24,2.631330163093046
2021-11-25,2.8377155513107777
2021-11-26,2.896108975010001
2021-11-27,2.8458697812624556
2021-11-28,2.811505731374601
2021-11-29,2.852247260840624
2021-11-30,2.8742764635788114
2021-12-01,2.843238556540906
2021-12-02,2.875155799213113
2021-12-03,2.8323762326539366
2021-12-04,2.7286138439600673
2021-12-05,2.5813851873489124
2021-12-06,2.547884499824236
2021-12-07,2.4990116327580116
2021-12-08,2.494526028414243
2021-12-09,2.489257658488896
2021-12-10,2.4148459440336665
2021-12-11,2.40762614660417
2021-12-12,2.416775368524399
2021-12-13,2.440775688174128
2021-12-14,2.346527863556881
2021-12-15,2.359518548143777
2021-12-16,2.405552484719822
2021-12-17,2.3871678288486353
2021-12-18,2.395353084352551
2021-12-19,2.390783799720628
2021-12-20,2.3328808838125377
2021-12-21,2.3709035165107992
2021-12-22,2.395966265899042
2021-12-23,2.389969143412466
2021-12-24,2.438503069844957
2021-12-25,2.3845413960983253
2021-12-26,2.3971325926869307
2021-12-27,2.4175746633948534
2021-12-28,2.3983345429401743
2021-12-29,2.3517326910134484
2021-12-30,2.3067333965694354
2021-12-31,2.3396406727449213
2022-01-01,2.284299042231142
2022-01-02,2.327697267175767
2022-01-03,2.3077904653701204
2022-01-04,2.28093921778321
2022-01-05,2.277241336557708
2022-01-06,2.2581806221870058
2022-01-07,2.2153430552324123
2022-01-08,2.119032392875585
2022-01-09,2.128662541075247
2022-01-10,2.124977956470315
2022-01-11,2.130747682974207
2022-01-12,2.1503662079672496
2022-01-13,2.168933960937388
2022-01-14,2.1605668753330844
2022-01-15,2.1874185794278067
2022-01-16,2.19865256018839
2022-01-17,2.174284705775371
2022-01-18,2.15897203474805
2022-01-19,2.1887137661105887
2022-01-20,2.134304138074895
2022-01-21,2.1011695166819906
2022-01-22,2.0784175195608645
2022-01-23,2.0533463621646875
2022-01-24,2.0649726935813564
2022-01-25,2.0224409208284726
2022-01-26,2.010235553589788
2022-01-27,1.9963530776040705
2022-01-28,2.005720843479419
2022-01-29,1.9997339649471353
2022-01-30,2.0428731094269854
2022-01-31,2.007030223055833
2022-02-01,2.0190773571482477
2022-02-02,2.0400413688275068
2022-02-03,2.0203687426515455
2022-02-04,2.0164024400908285
2022-02-05,2.0316908961312126
2022-02-06,2.062500587683876
2022-02-07,2.0868984316601638
2022-02-08,2.077007288935244
2022-02-09,2.077243967505339
2022-02-10,2.117164467681324
2022-02-11,2.073344520540087
2022-02-12,2.0357468503016145
2022-02-13,2.040074120776085
2022-02-14,2.023014644277964
2022-02-15,2.0402867406739005
2022-02-16,2.0721091099516116
2022-02-17,2.0431651255605345
2022-02-18,2.017412406192279
2022-02-19,2.006151476189173
2022-02-20,2.0170666871979996
2022-02-21,1.996410576774273
2022-02-22,1.9817085192007444
2022-02-23,1.9851696772567242
2022-02-24,1.9744720881511086
2022-02-25,1.9635146196735294
2022-02-26,1.9886242117709683
2022-02-27,1.9478499553067308
2022-02-28,1.93597175577233
2022-03-01,1.9823324745070665
2022-03-02,1.9776034756020218
2022-03-03,1.9545090664005014
2022-03-04,1.9375469613653449
2022-03-05,1.9256912512440323
2022-03-06,1.935901763121071
2022-03-07,1.9218522510371383
2022-03-08,1.903719578888951
2022-03-09,1.914670534970781
2022-03-10,1.9586108121075514
2022-03-11,1.928214967286636
2022-03-12,1.9129813795329684
2022-03-13,1.9170946629254386
2022-03-14,1.921408880022877
2022-03-15,1.9251601478730982
2022-03-16,1.9154767399141366
2022-03-17,1.9460178421968022
2022-03-18,1.9413982784416777
2022-03-19,1.9477756637677621
2022-03-20,1.9858442324092132
2022-03-21,1.9676113226985252
2022-03-22,1.9684324612118602
2022-03-23,2.0090414477465752
2022-03-24,2.024442059158978
2022-03-25,2.020686032287721
2022-03-26,2.011752973869005
2022-03-27,2.0276931617763876
2022-03-28,2.033854348622016
2022-03-29,2.0176669769167583
2022-03-30,2.03720506241917
2022-03-31,2.0942856824275844
2022-04-01,2.0862090673678284
2022-04-02,2.0940687687249793
2022-04-03,2.0766637805939454
2022-04-04,2.091952590887044
2022-04-05,2.1070437335743857
2022-04-06,2.0662194430808514
2022-04-07,2.022013769870942
2022-04-08,2.0231075031554764
2022-04-09,2.0097654222141474
2022-04-10,2.010981899104916
2022-04-11,1.9801091256577028
2022-04-12,1.948639853343957
2022-04-13,1.9470836255682915
2022-04-14,1.952679672016164
2022-04-15,1.928962031457815
2022-04-16,1.9394170492970817
2022-04-17,1.9310203688023897
2022-04-18,1.9144519270054539
2022-04-19,1.9294375605748288
2022-04-20,1.9311722832197176
2022-04-21,1.9115318049492844
2022-04-22,1.9031494747695707
2022-04-23,1.8888982011064082
2022-04-24,1.8827343246267143
2022-04-25,1.8751390130450363
2022-04-26,1.8925957448438857
2022-04-27,1.8542397133554902
2022-04-28,1.8770474908786823
2022-04-29,1.865492328371725
2022-04-30,1.8753751233290654
2022-05-01,1.8448578200736783
2022-05-02,1.8517093043947719
2022-05-03,1.8511878631174017
2022-05-04,1.8383293358064312
2022-05-05,1.8683457428820183
2022-05-06,1.8353957565825278
2022-05-07,1.8245666833000111
2022-05-08,1.8266178207142831
2022-05-09,1.8055283700855476
2022-05-10,1.7387844708654763
2022-05-11,1.7412114459016894
2022-05-12,1.6841766570543861
2022-05-13,1.5995713857475151
2022-05-14,1.5822864251482072
2022-05-15,1.6216440968917842
2022-05-16,1.5944907843602927
2022-05-17,1.576655930261453
2022-05-18,1.5902202872597702
2022-05-19,1.5556211454628395
2022-05-20,1.6050083438734768
2022-05-21,1.5602879534370904
2022-05-22,1.556600930411085
2022-05-23,1.5543140985758945
2022-05-24,1.543614003679271
2022-05-25,1.5540243187705678
2022-05-26,1.546570037511292
2022-05-27,1.5325767742788283
2022-05-28,1.4951643089636104
2022-05-29,1.4909471774679584
2022-05-30,1.5003586539843765
2022-05-31,1.526344865114548
2022-06-01,1.5085757686855576
2022-06-02,1.4996297246115466
2022-06-03,1.5041964454158956
2022-06-04,1.4916096178593279
2022-06-05,1.4947111810192932
2022-06-06,1.485001315858002
2022-06-07,1.4879069751484568
2022-06-08,1.4973953723610727
2022-06-09,1.475531460244136
2022-06-10,1.4640022312846583
2022-06-11,1.4626707008788853
2022-06-12,1.4372682914242783
2022-06-13,1.4131131533922778
2022-06-14,1.382612841624057
2022-06-15,1.3750096645969088
2022-06-16,1.3715761035480234
2022-06-17,1.340421622505254
2022-06-18,1.3346899754968997
2022-06-19,1.3317592766116344
2022-06-20,1.32709776332876
2022-06-21,1.3213242348068834
2022-06-22,1.3098705842207732
2022-06-23,1.3070454181171374
2022-06-24,1.3349788481014322
2022-06-25,1.3337227190376568
2022-06-26,1.3278720973542881
2022-06-27,1.3115930775228177
2022-06-28,1.3078123432196096
2022-06-29,1.3083313162556869
2022-06-30,1.30559614156406
2022-07-01,1.3145589380625264
2022-07-02,1.3036361857096808
2022-07-03,1.305630814766891
2022-07-04,1.304959138124162
2022-07-05,1.3195585555986213
2022-07-06,1.3064729059207105
2022-07-07,1.3164939934231223
2022-07-08,1.3175629337481045
2022-07-09,1.3168414897039433
2022-07-10,1.3117056505322828
2022-07-11,1.3177288724893812
2022-07-12,1.3105680475016148
2022-07-13,1.319320902617106
2022-07-14,1.3189128944063402
2022-07-15,1.3323147459194637
2022-07-16,1.308105214231508
2022-07-17,1.3327593447825448
2022-07-18,1.325893305911726
2022-07-19,1.353565083847375
2022-07-20,1.3340711332164032
2022-07-21,1.3264864667810772
2022-07-22,1.3298725373167724
2022-07-23,1.3210681119301086
2022-07-24,1.340270641887054
2022-07-25,1.335044380237632
2022-07-26,1.316539314782024
2022-07-27,1.3257653124013342
2022-07-28,1.3405091943192362
2022-07-29,1.3371394775698717
2022-07-30,1.3381958738502138
2022-07-31,1.328716756639229
2022-08-01,1.338788901193266
2022-08-02,1.3386399787002385
2022-08-03,1.3571289525249737
2022-08-04,1.3362544202772861
2022-08-05,1.3324391625514447
2022-08-06,1.3387650993077493
2022-08-07,1.335913063945305
2022-08-08,1.3357142561802853
2022-08-09,1.3362750284072478
2022-08-10,1.3443449706028818
2022-08-11,1.350842637831837
2022-08-12,1.3371308194000358
2022-08-13,1.3396753039061942
2022-08-14,1.3334955248882212
2022-08-15,1.3283091308739279
2022-08-16,1.3265778937168802
2022-08-17,1.3196327975993851
2022-08-18,1.311077364823065
2022-08-19,1.3052611959967073
2022-08-20,1.3225850796113992
2022-08-21,1.3175001256036352
2022-08-22,1.3186328671096412
2022-08-23,1.3240275180347327
2022-08-24,1.3141620070598587
2022-08-25,1.3087067161306996
2022-08-26,1.3050299601792663
2022-08-27,1.2796237754767132
2022-08-28,1.2757916086927328
2022-08-29,1.2690784176358851
2022-08-30,1.2765376489365476
2022-08-31,1.2587166594745853
2022-09-01,1.254714861545997
2022-09-02,1.2661624686160355
2022-09-03,1.2580994291267575
2022-09-04,1.2551841200828564
2022-09-05,1.2510877378664078
2022-09-06,1.2482188422231448
2022-09-07,1.2311756788757147
2022-09-08,1.2383446906116136
2022-09-09,1.2321909957006332
2022-09-10,1.2375729318872186
2022-09-11,1.2354758682804188
2022-09-12,1.2293154895855336
2022-09-13,1.2100695276786477
2022-09-14,1.2047342618792198
2022-09-15,1.2101701068363926
2022-09-16,1.1933636312094043
2022-09-17,1.2018530266485092
2022-09-18,1.2069136792414779
2022-09-19,1.1949177880896582
2022-09-20,1.2077981831807065
2022-09-21,1.189000887357834
2022-09-22,1.1865280375447105
2022-09-23,1.1933681038667174
2022-09-24,1.1936169222273414
2022-09-25,1.186278528813301
2022-09-26,1.1825299765119965
2022-09-27,1.182751576763547
2022-09-28,1.1818542386742554
2022-09-29,1.1869638569115315
2022-09-30,1.180744311299413
2022-10-01,1.1839910401963512
2022-10-02,1.1745496704195313
2022-10-03,1.1710760175434651
2022-10-04,1.1685636307054348
2022-10-05,1.176444811100698
2022-10-06,1.172937353138599
2022-10-07,1.1651772797472246
2022-10-08,1.1631880060967912
2022-10-09,1.161896777918157
2022-10-10,1.1640748127954277
2022-10-11,1.161500997566943
2022-10-12,1.1597149784644936
2022-10-13,1.1544879088625726
2022-10-14,1.1573178187146747
2022-10-15,1.1429881287517427
2022-10-16,1.1461045733346304
2022-10-17,1.1470146501730354
2022-10-18,1.157218735853554
2022-10-19,1.1529775637677404
2022-10-20,1.1420991392419988
2022-10-21,1.1410600411857366
2022-10-22,1.1460159676678312
2022-10-23,1.1546764511243977
2022-10-24,1.1555556529406679
2022-10-25,1.1415712224105117
2022-10-26,1.1371198603531913
2022-10-27,1.14791279414726
2022-10-28,1.1379462624382541
2022-10-29,1.1401544575669422
2022-10-30,1.1334349773409509
2022-10-31,1.1246860643651286
2022-11-01,1.1232545929508204
2022-11-02,1.10661685056988
2022-11-03,1.1075320302179308
2022-11-04,1.1017088247371458
2022-11-05,1.1233025991912777
2022-11-06,1.107647498517111
2022-11-07,1.094488373759088
2022-11-08,1.1006106459402918
2022-11-09,1.0875446278913794
2022-11-10,1.048101424103491
2022-11-11,1.0643930532914179
2022-11-12,1.051601739397502
2022-11-13,1.0433714747707383
2022-11-14,1.0379233271192645
2022-11-15,1.0398801654052137
2022-11-16,1.0384302095936246
2022-11-17,1.0244080554596493
2022-11-18,1.02115757084326
2022-11-19,1.0199933120060323
2022-11-20,1.0203266824291766
2022-11-21,1.0161498250585432
2022-11-22,1.0203016731232593
2022-11-23,1.0208913469588936
2022-11-24,1.0365911873984097
2022-11-25,1.0288104258560744
2022-11-26,1.0187307699365955
2022-11-27,1.0260305687077464
2022-11-28,1.0299363752908024
2022-11-29,1.0239738264238485
2022-11-30,1.0596159821473867
2022-12-01,1.0590590052247368
2022-12-02,1.0529746616336664
2022-12-03,1.0256668000350488
2022-12-04,1.018136714302066
2022-12-05,1.039545842155652
2022-12-06,1.0420887490272353
2022-12-07,1.0359332140408453
2022-12-08,1.0193574717003717
2022-12-09,1.0243479538889744
2022-12-10,1.0211722788482482
2022-12-11,1.0144544098885935
2022-12-11,1.0194587262279757
